,Year,Month,Day,Hour,Minute,GHI,Clearsky GHI,DHI,Clearsky DHI,DNI,Clearsky DNI,Wind Speed,Temperature,Cloud Type,Fill Flag,Wind Direction
2018-09-11 00:00:00,2018,9,11,0,0,0,0,0,0,0,0,0.7000000000000001,16.2,3,0,202
2018-09-11 00:30:00,2018,9,11,0,30,0,0,0,0,0,0,0.7000000000000001,15.9,0,0,196
2018-09-11 01:00:00,2018,9,11,1,0,0,0,0,0,0,0,0.7000000000000001,15.6,0,0,190
2018-09-11 01:30:00,2018,9,11,1,30,0,0,0,0,0,0,0.7000000000000001,15.5,0,0,176
2018-09-11 02:00:00,2018,9,11,2,0,0,0,0,0,0,0,0.6000000000000001,15.3,0,0,162
2018-09-11 02:30:00,2018,9,11,2,30,0,0,0,0,0,0,0.6000000000000001,15.3,0,0,162
2018-09-11 03:00:00,2018,9,11,3,0,0,0,0,0,0,0,0.6000000000000001,14.9,0,0,128
2018-09-11 03:30:00,2018,9,11,3,30,0,0,0,0,0,0,0.6000000000000001,14.7,0,0,117
2018-09-11 04:00:00,2018,9,11,4,0,0,0,0,0,0,0,0.6000000000000001,14.4,0,0,105
2018-09-11 04:30:00,2018,9,11,4,30,0,0,0,0,0,0,0.7000000000000001,14.2,0,0,99
2018-09-11 05:00:00,2018,9,11,5,0,0,0,0,0,0,0,0.7000000000000001,14.0,0,0,92
2018-09-11 05:30:00,2018,9,11,5,30,0,0,0,0,0,0,1.0,14.5,0,0,85
2018-09-11 06:00:00,2018,9,11,6,0,9,9,8,8,50,50,1.2000000000000002,15.0,0,0,79
2018-09-11 06:30:00,2018,9,11,6,30,87,87,41,41,338,338,1.5,16.400000000000002,0,0,68
2018-09-11 07:00:00,2018,9,11,7,0,201,201,64,64,537,537,1.8,17.8,0,0,57
2018-09-11 07:30:00,2018,9,11,7,30,321,321,80,80,653,653,1.9,19.200000000000003,0,0,35
2018-09-11 08:00:00,2018,9,11,8,0,443,443,89,89,740,740,2.1,20.6,0,0,13
2018-09-11 08:30:00,2018,9,11,8,30,557,557,98,98,794,794,2.3000000000000003,21.700000000000003,0,0,176
2018-09-11 09:00:00,2018,9,11,9,0,662,662,102,102,840,840,2.5,22.8,0,0,339
2018-09-11 09:30:00,2018,9,11,9,30,754,754,109,109,868,868,2.7,23.6,0,0,329
2018-09-11 10:00:00,2018,9,11,10,0,830,830,110,110,891,891,2.9000000000000004,24.4,0,0,318
2018-09-11 10:30:00,2018,9,11,10,30,890,890,113,113,905,905,3.0,24.9,0,0,311
2018-09-11 11:00:00,2018,9,11,11,0,933,933,114,114,917,917,3.1,25.5,0,0,304
2018-09-11 11:30:00,2018,9,11,11,30,701,954,462,115,262,920,3.2,25.700000000000003,3,0,299
2018-09-11 12:00:00,2018,9,11,12,0,620,958,475,115,158,922,3.3000000000000003,25.9,3,3,293
2018-09-11 12:30:00,2018,9,11,12,30,577,942,462,114,127,919,3.3000000000000003,26.0,3,3,289
2018-09-11 13:00:00,2018,9,11,13,0,513,906,432,114,93,908,3.4000000000000004,26.0,3,0,284
2018-09-11 13:30:00,2018,9,11,13,30,640,853,402,111,288,895,3.4000000000000004,25.9,3,3,279
2018-09-11 14:00:00,2018,9,11,14,0,555,782,375,109,233,874,3.4000000000000004,25.700000000000003,3,0,275
2018-09-11 14:30:00,2018,9,11,14,30,481,695,333,105,212,847,3.3000000000000003,25.4,3,3,270
2018-09-11 15:00:00,2018,9,11,15,0,598,598,96,96,820,820,3.3000000000000003,25.1,0,0,265
2018-09-11 15:30:00,2018,9,11,15,30,488,488,88,88,773,773,3.1,24.4,0,0,259
2018-09-11 16:00:00,2018,9,11,16,0,370,370,78,78,710,710,3.0,23.8,0,0,254
2018-09-11 16:30:00,2018,9,11,16,30,249,249,66,66,614,614,2.3000000000000003,22.6,1,0,248
2018-09-11 17:00:00,2018,9,11,17,0,132,132,48,48,461,461,1.6,21.5,0,0,242
2018-09-11 17:30:00,2018,9,11,17,30,34,34,22,22,193,193,1.5,20.6,0,0,235
2018-09-11 18:00:00,2018,9,11,18,0,0,0,0,0,0,0,1.4,19.700000000000003,0,0,228
2018-09-11 18:30:00,2018,9,11,18,30,0,0,0,0,0,0,1.5,19.3,0,0,224
2018-09-11 19:00:00,2018,9,11,19,0,0,0,0,0,0,0,1.5,18.9,0,0,219
2018-09-11 19:30:00,2018,9,11,19,30,0,0,0,0,0,0,1.6,18.5,0,0,216
2018-09-11 20:00:00,2018,9,11,20,0,0,0,0,0,0,0,1.6,18.0,0,0,213
2018-09-11 20:30:00,2018,9,11,20,30,0,0,0,0,0,0,1.6,17.5,0,0,211
2018-09-11 21:00:00,2018,9,11,21,0,0,0,0,0,0,0,1.5,17.0,0,0,208
2018-09-11 21:30:00,2018,9,11,21,30,0,0,0,0,0,0,1.4,16.6,0,0,206
2018-09-11 22:00:00,2018,9,11,22,0,0,0,0,0,0,0,1.3,16.1,0,0,203
2018-09-11 22:30:00,2018,9,11,22,30,0,0,0,0,0,0,1.2000000000000002,15.8,0,0,200
2018-09-11 23:00:00,2018,9,11,23,0,0,0,0,0,0,0,1.2000000000000002,15.4,0,0,197
2018-09-11 23:30:00,2018,9,11,23,30,0,0,0,0,0,0,1.1,15.1,0,0,192
2018-09-12 00:00:00,2018,9,12,0,0,0,0,0,0,0,0,1.1,14.8,0,0,188
2018-09-12 00:30:00,2018,9,12,0,30,0,0,0,0,0,0,1.1,14.6,0,0,181
2018-09-12 01:00:00,2018,9,12,1,0,0,0,0,0,0,0,1.0,14.4,0,0,174
2018-09-12 01:30:00,2018,9,12,1,30,0,0,0,0,0,0,1.0,14.2,0,0,166
2018-09-12 02:00:00,2018,9,12,2,0,0,0,0,0,0,0,1.0,14.0,0,0,157
2018-09-12 02:30:00,2018,9,12,2,30,0,0,0,0,0,0,1.0,14.0,0,0,157
2018-09-12 03:00:00,2018,9,12,3,0,0,0,0,0,0,0,1.0,13.7,0,0,141
2018-09-12 03:30:00,2018,9,12,3,30,0,0,0,0,0,0,1.1,13.6,0,0,133
2018-09-12 04:00:00,2018,9,12,4,0,0,0,0,0,0,0,1.1,13.4,0,0,126
2018-09-12 04:30:00,2018,9,12,4,30,0,0,0,0,0,0,1.1,13.4,0,0,120
2018-09-12 05:00:00,2018,9,12,5,0,0,0,0,0,0,0,1.1,13.3,0,0,113
2018-09-12 05:30:00,2018,9,12,5,30,0,0,0,0,0,0,1.2000000000000002,14.2,0,0,106
2018-09-12 06:00:00,2018,9,12,6,0,13,13,11,11,114,114,1.2000000000000002,15.1,0,0,100
2018-09-12 06:30:00,2018,9,12,6,30,100,100,37,37,446,446,1.5,17.1,0,0,99
2018-09-12 07:00:00,2018,9,12,7,0,217,217,55,55,625,625,1.8,19.0,0,0,99
2018-09-12 07:30:00,2018,9,12,7,30,341,341,68,68,733,733,1.4,20.700000000000003,0,1,73
2018-09-12 08:00:00,2018,9,12,8,0,464,464,77,77,803,803,1.0,22.3,0,0,46
2018-09-12 08:30:00,2018,9,12,8,30,579,579,84,84,852,852,1.4,23.3,0,0,185
2018-09-12 09:00:00,2018,9,12,9,0,681,681,97,97,871,871,1.7000000000000002,24.4,0,0,323
2018-09-12 09:30:00,2018,9,12,9,30,773,773,102,102,897,897,1.9,25.0,0,0,317
2018-09-12 10:00:00,2018,9,12,10,0,850,850,107,107,916,916,2.1,25.6,0,0,311
2018-09-12 10:30:00,2018,9,12,10,30,910,910,110,110,929,929,2.1,26.0,0,0,306
2018-09-12 11:00:00,2018,9,12,11,0,949,949,113,113,934,934,2.1,26.5,0,0,302
2018-09-12 11:30:00,2018,9,12,11,30,972,972,113,113,939,939,2.1,26.8,0,0,298
2018-09-12 12:00:00,2018,9,12,12,0,974,974,117,117,934,934,2.1,27.1,0,0,295
2018-09-12 12:30:00,2018,9,12,12,30,958,958,116,116,931,931,2.1,27.1,0,0,291
2018-09-12 13:00:00,2018,9,12,13,0,613,919,449,116,188,918,2.1,27.200000000000003,3,3,288
2018-09-12 13:30:00,2018,9,12,13,30,865,865,113,113,906,906,2.0,27.1,0,0,285
2018-09-12 14:00:00,2018,9,12,14,0,794,794,109,109,888,888,2.0,27.0,1,0,282
2018-09-12 14:30:00,2018,9,12,14,30,708,708,104,104,864,864,1.9,26.700000000000003,0,0,279
2018-09-12 15:00:00,2018,9,12,15,0,606,606,101,101,823,823,1.7000000000000002,26.4,1,0,276
2018-09-12 15:30:00,2018,9,12,15,30,494,494,93,93,776,776,1.6,26.0,0,0,274
2018-09-12 16:00:00,2018,9,12,16,0,375,375,82,82,710,710,1.4,25.5,0,0,273
2018-09-12 16:30:00,2018,9,12,16,30,252,252,69,69,612,612,1.1,24.4,1,0,265
2018-09-12 17:00:00,2018,9,12,17,0,133,133,50,50,458,458,0.8,23.3,0,0,257
2018-09-12 17:30:00,2018,9,12,17,30,34,34,22,22,194,194,0.8,22.6,0,0,246
2018-09-12 18:00:00,2018,9,12,18,0,0,0,0,0,0,0,0.9,21.8,0,0,234
2018-09-12 18:30:00,2018,9,12,18,30,0,0,0,0,0,0,0.9,21.3,0,0,227
2018-09-12 19:00:00,2018,9,12,19,0,0,0,0,0,0,0,0.9,20.8,0,0,219
2018-09-12 19:30:00,2018,9,12,19,30,0,0,0,0,0,0,0.8,20.3,0,0,214
2018-09-12 20:00:00,2018,9,12,20,0,0,0,0,0,0,0,0.8,19.9,0,0,209
2018-09-12 20:30:00,2018,9,12,20,30,0,0,0,0,0,0,0.9,19.3,0,0,203
2018-09-12 21:00:00,2018,9,12,21,0,0,0,0,0,0,0,0.9,18.6,0,0,197
2018-09-12 21:30:00,2018,9,12,21,30,0,0,0,0,0,0,0.9,18.0,0,0,190
2018-09-12 22:00:00,2018,9,12,22,0,0,0,0,0,0,0,1.0,17.3,0,0,183
2018-09-12 22:30:00,2018,9,12,22,30,0,0,0,0,0,0,1.0,16.900000000000002,0,0,175
2018-09-12 23:00:00,2018,9,12,23,0,0,0,0,0,0,0,1.0,16.400000000000002,0,0,166
2018-09-12 23:30:00,2018,9,12,23,30,0,0,0,0,0,0,1.0,16.1,0,0,157
2018-09-13 00:00:00,2018,9,13,0,0,0,0,0,0,0,0,1.0,15.7,0,0,147
2018-09-13 00:30:00,2018,9,13,0,30,0,0,0,0,0,0,1.1,15.5,0,0,137
2018-09-13 01:00:00,2018,9,13,1,0,0,0,0,0,0,0,1.1,15.4,0,0,126
2018-09-13 01:30:00,2018,9,13,1,30,0,0,0,0,0,0,1.1,15.2,0,0,115
2018-09-13 02:00:00,2018,9,13,2,0,0,0,0,0,0,0,1.1,15.0,0,0,103
2018-09-13 02:30:00,2018,9,13,2,30,0,0,0,0,0,0,1.1,15.0,0,0,103
2018-09-13 03:00:00,2018,9,13,3,0,0,0,0,0,0,0,1.2000000000000002,14.6,0,0,77
2018-09-13 03:30:00,2018,9,13,3,30,0,0,0,0,0,0,1.3,14.4,0,0,67
2018-09-13 04:00:00,2018,9,13,4,0,0,0,0,0,0,0,1.3,14.3,0,0,58
2018-09-13 04:30:00,2018,9,13,4,30,0,0,0,0,0,0,1.4,14.3,0,0,55
2018-09-13 05:00:00,2018,9,13,5,0,0,0,0,0,0,0,1.5,14.3,0,0,52
2018-09-13 05:30:00,2018,9,13,5,30,0,0,0,0,0,0,2.0,15.2,0,0,51
2018-09-13 06:00:00,2018,9,13,6,0,5,14,5,11,0,111,2.5,16.2,3,3,51
2018-09-13 06:30:00,2018,9,13,6,30,43,101,43,39,0,429,3.0,17.8,3,3,47
2018-09-13 07:00:00,2018,9,13,7,0,220,220,56,56,625,625,3.5,19.5,1,0,44
2018-09-13 07:30:00,2018,9,13,7,30,344,344,67,67,732,732,3.3000000000000003,21.0,0,0,37
2018-09-13 08:00:00,2018,9,13,8,0,468,468,74,74,812,812,3.1,22.6,0,0,30
2018-09-13 08:30:00,2018,9,13,8,30,583,583,80,80,859,859,2.9000000000000004,23.700000000000003,0,0,23
2018-09-13 09:00:00,2018,9,13,9,0,689,689,84,84,898,898,2.7,24.9,0,0,17
2018-09-13 09:30:00,2018,9,13,9,30,781,781,88,88,923,923,2.6,25.700000000000003,0,0,188
2018-09-13 10:00:00,2018,9,13,10,0,858,858,90,90,942,942,2.5,26.5,1,0,359
2018-09-13 10:30:00,2018,9,13,10,30,550,915,439,93,129,952,2.4000000000000004,27.0,3,0,349
2018-09-13 11:00:00,2018,9,13,11,0,528,956,447,96,90,958,2.4000000000000004,27.6,3,0,339
2018-09-13 11:30:00,2018,9,13,11,30,616,980,477,97,151,962,2.4000000000000004,28.0,3,0,331
2018-09-13 12:00:00,2018,9,13,12,0,679,978,476,108,221,946,2.4000000000000004,28.3,3,0,324
2018-09-13 12:30:00,2018,9,13,12,30,434,960,397,107,41,940,2.4000000000000004,28.5,3,0,317
2018-09-13 13:00:00,2018,9,13,13,0,499,924,428,109,81,929,2.4000000000000004,28.700000000000003,3,0,311
2018-09-13 13:30:00,2018,9,13,13,30,344,870,322,107,26,917,2.4000000000000004,28.6,3,0,306
2018-09-13 14:00:00,2018,9,13,14,0,550,797,380,106,219,895,2.4000000000000004,28.6,3,0,301
2018-09-13 14:30:00,2018,9,13,14,30,486,709,335,101,216,868,2.3000000000000003,28.3,3,0,297
2018-09-13 15:00:00,2018,9,13,15,0,374,610,286,94,142,839,2.3000000000000003,28.1,3,0,293
2018-09-13 15:30:00,2018,9,13,15,30,295,498,231,86,123,794,2.1,27.5,3,0,290
2018-09-13 16:00:00,2018,9,13,16,0,378,378,79,79,722,722,1.8,26.9,0,0,286
2018-09-13 16:30:00,2018,9,13,16,30,255,255,67,67,626,626,1.4,25.6,0,0,281
2018-09-13 17:00:00,2018,9,13,17,0,135,135,51,51,457,457,1.0,24.3,0,0,275
2018-09-13 17:30:00,2018,9,13,17,30,35,35,23,23,189,189,1.1,23.5,0,0,267
2018-09-13 18:00:00,2018,9,13,18,0,0,0,0,0,0,0,1.1,22.6,0,0,259
2018-09-13 18:30:00,2018,9,13,18,30,0,0,0,0,0,0,1.2000000000000002,22.1,0,0,252
2018-09-13 19:00:00,2018,9,13,19,0,0,0,0,0,0,0,1.3,21.6,0,0,244
2018-09-13 19:30:00,2018,9,13,19,30,0,0,0,0,0,0,1.3,21.0,0,0,238
2018-09-13 20:00:00,2018,9,13,20,0,0,0,0,0,0,0,1.3,20.5,0,0,231
2018-09-13 20:30:00,2018,9,13,20,30,0,0,0,0,0,0,1.3,20.0,0,0,223
2018-09-13 21:00:00,2018,9,13,21,0,0,0,0,0,0,0,1.2000000000000002,19.5,0,0,216
2018-09-13 21:30:00,2018,9,13,21,30,0,0,0,0,0,0,1.1,19.200000000000003,3,0,204
2018-09-13 22:00:00,2018,9,13,22,0,0,0,0,0,0,0,1.0,18.9,0,0,192
2018-09-13 22:30:00,2018,9,13,22,30,0,0,0,0,0,0,1.0,18.6,0,0,174
2018-09-13 23:00:00,2018,9,13,23,0,0,0,0,0,0,0,0.9,18.3,0,0,157
2018-09-13 23:30:00,2018,9,13,23,30,0,0,0,0,0,0,0.9,18.1,0,0,142
2018-09-14 00:00:00,2018,9,14,0,0,0,0,0,0,0,0,0.9,17.900000000000002,0,0,127
2018-09-14 00:30:00,2018,9,14,0,30,0,0,0,0,0,0,0.9,17.7,0,0,114
2018-09-14 01:00:00,2018,9,14,1,0,0,0,0,0,0,0,0.9,17.5,0,0,101
2018-09-14 01:30:00,2018,9,14,1,30,0,0,0,0,0,0,0.9,17.3,0,0,87
2018-09-14 02:00:00,2018,9,14,2,0,0,0,0,0,0,0,0.9,17.1,0,0,74
2018-09-14 02:30:00,2018,9,14,2,30,0,0,0,0,0,0,0.9,17.1,0,0,74
2018-09-14 03:00:00,2018,9,14,3,0,0,0,0,0,0,0,1.1,16.400000000000002,0,0,56
2018-09-14 03:30:00,2018,9,14,3,30,0,0,0,0,0,0,1.2000000000000002,16.1,0,0,54
2018-09-14 04:00:00,2018,9,14,4,0,0,0,0,0,0,0,1.4,15.8,0,0,52
2018-09-14 04:30:00,2018,9,14,4,30,0,0,0,0,0,0,1.5,15.7,0,0,52
2018-09-14 05:00:00,2018,9,14,5,0,0,0,0,0,0,0,1.7000000000000002,15.5,0,0,52
2018-09-14 05:30:00,2018,9,14,5,30,0,0,0,0,0,0,2.3000000000000003,16.1,0,0,53
2018-09-14 06:00:00,2018,9,14,6,0,14,14,12,12,74,74,2.9000000000000004,16.7,0,0,54
2018-09-14 06:30:00,2018,9,14,6,30,99,99,46,46,366,366,3.1,18.2,0,0,50
2018-09-14 07:00:00,2018,9,14,7,0,216,216,66,66,561,561,3.4000000000000004,19.8,0,0,46
2018-09-14 07:30:00,2018,9,14,7,30,338,338,81,81,674,674,3.2,21.200000000000003,0,0,37
2018-09-14 08:00:00,2018,9,14,8,0,461,461,91,91,756,756,3.0,22.700000000000003,0,0,29
2018-09-14 08:30:00,2018,9,14,8,30,575,575,100,100,809,809,2.8000000000000003,23.8,0,0,19
2018-09-14 09:00:00,2018,9,14,9,0,407,672,322,118,126,819,2.6,24.8,3,0,9
2018-09-14 09:30:00,2018,9,14,9,30,443,763,364,124,105,848,2.5,25.6,3,0,179
2018-09-14 10:00:00,2018,9,14,10,0,591,836,408,132,223,861,2.4000000000000004,26.4,3,0,348
2018-09-14 10:30:00,2018,9,14,10,30,644,897,438,136,237,877,2.3000000000000003,26.9,3,0,340
2018-09-14 11:00:00,2018,9,14,11,0,451,931,408,154,48,862,2.2,27.4,3,0,331
2018-09-14 11:30:00,2018,9,14,11,30,548,953,463,155,93,867,2.1,27.6,3,0,324
2018-09-14 12:00:00,2018,9,14,12,0,739,950,459,175,304,840,2.1,27.8,7,3,317
2018-09-14 12:30:00,2018,9,14,12,30,635,931,472,174,179,834,2.0,27.8,3,0,310
2018-09-14 13:00:00,2018,9,14,13,0,892,892,182,182,807,807,2.0,27.700000000000003,0,0,303
2018-09-14 13:30:00,2018,9,14,13,30,476,838,405,177,85,792,2.0,27.6,3,3,296
2018-09-14 14:00:00,2018,9,14,14,0,426,761,365,180,78,750,2.0,27.5,3,3,290
2018-09-14 14:30:00,2018,9,14,14,30,89,675,89,171,0,718,1.9,27.1,3,0,285
2018-09-14 15:00:00,2018,9,14,15,0,316,588,273,133,71,738,1.8,26.700000000000003,3,0,280
2018-09-14 15:30:00,2018,9,14,15,30,478,478,122,122,684,684,1.6,26.200000000000003,0,0,277
2018-09-14 16:00:00,2018,9,14,16,0,359,359,111,111,598,598,1.4,25.700000000000003,0,0,274
2018-09-14 16:30:00,2018,9,14,16,30,239,239,91,91,491,491,1.0,24.9,0,0,271
2018-09-14 17:00:00,2018,9,14,17,0,124,124,65,65,319,319,0.6000000000000001,24.0,0,0,268
2018-09-14 17:30:00,2018,9,14,17,30,30,30,24,24,95,95,0.6000000000000001,23.6,0,0,263
2018-09-14 18:00:00,2018,9,14,18,0,0,0,0,0,0,0,0.6000000000000001,23.1,0,0,258
2018-09-14 18:30:00,2018,9,14,18,30,0,0,0,0,0,0,0.7000000000000001,22.6,0,0,252
2018-09-14 19:00:00,2018,9,14,19,0,0,0,0,0,0,0,0.7000000000000001,22.200000000000003,0,0,245
2018-09-14 19:30:00,2018,9,14,19,30,0,0,0,0,0,0,0.8,21.6,1,0,241
2018-09-14 20:00:00,2018,9,14,20,0,0,0,0,0,0,0,0.9,21.1,3,0,238
2018-09-14 20:30:00,2018,9,14,20,30,0,0,0,0,0,0,0.9,20.700000000000003,3,0,239
2018-09-14 21:00:00,2018,9,14,21,0,0,0,0,0,0,0,0.9,20.200000000000003,0,0,241
2018-09-14 21:30:00,2018,9,14,21,30,0,0,0,0,0,0,0.9,19.9,0,0,251
2018-09-14 22:00:00,2018,9,14,22,0,0,0,0,0,0,0,0.9,19.6,0,0,261
2018-09-14 22:30:00,2018,9,14,22,30,0,0,0,0,0,0,0.8,19.3,0,0,283
2018-09-14 23:00:00,2018,9,14,23,0,0,0,0,0,0,0,0.7000000000000001,19.0,0,0,304
2018-09-14 23:30:00,2018,9,14,23,30,0,0,0,0,0,0,0.7000000000000001,18.6,0,0,160
2018-09-15 00:00:00,2018,9,15,0,0,0,0,0,0,0,0,0.8,18.2,0,0,17
2018-09-15 00:30:00,2018,9,15,0,30,0,0,0,0,0,0,0.9,17.7,0,0,26
2018-09-15 01:00:00,2018,9,15,1,0,0,0,0,0,0,0,1.0,17.3,0,0,35
2018-09-15 01:30:00,2018,9,15,1,30,0,0,0,0,0,0,1.1,16.8,0,0,39
2018-09-15 02:00:00,2018,9,15,2,0,0,0,0,0,0,0,1.2000000000000002,16.3,0,0,43
2018-09-15 02:30:00,2018,9,15,2,30,0,0,0,0,0,0,1.2000000000000002,16.3,1,0,43
2018-09-15 03:00:00,2018,9,15,3,0,0,0,0,0,0,0,1.4,15.9,1,0,47
2018-09-15 03:30:00,2018,9,15,3,30,0,0,0,0,0,0,1.6,15.7,0,0,48
2018-09-15 04:00:00,2018,9,15,4,0,0,0,0,0,0,0,1.7000000000000002,15.6,0,0,49
2018-09-15 04:30:00,2018,9,15,4,30,0,0,0,0,0,0,1.8,15.5,0,0,51
2018-09-15 05:00:00,2018,9,15,5,0,0,0,0,0,0,0,1.9,15.3,0,0,53
2018-09-15 05:30:00,2018,9,15,5,30,0,0,0,0,0,0,2.4000000000000004,15.8,0,0,55
2018-09-15 06:00:00,2018,9,15,6,0,15,15,12,12,82,82,2.8000000000000003,16.3,0,0,57
2018-09-15 06:30:00,2018,9,15,6,30,101,101,46,46,364,364,2.9000000000000004,17.8,0,0,54
2018-09-15 07:00:00,2018,9,15,7,0,218,218,67,67,559,559,2.9000000000000004,19.3,0,0,50
2018-09-15 07:30:00,2018,9,15,7,30,342,342,83,83,674,674,2.6,21.0,0,0,37
2018-09-15 08:00:00,2018,9,15,8,0,464,464,93,93,754,754,2.2,22.700000000000003,0,0,24
2018-09-15 08:30:00,2018,9,15,8,30,579,579,102,102,807,807,1.8,23.700000000000003,0,0,20
2018-09-15 09:00:00,2018,9,15,9,0,683,683,108,108,845,845,1.4,24.8,0,0,15
2018-09-15 09:30:00,2018,9,15,9,30,776,776,115,115,873,873,1.2000000000000002,25.6,0,0,10
2018-09-15 10:00:00,2018,9,15,10,0,848,848,123,123,883,883,0.9,26.4,0,0,5
2018-09-15 10:30:00,2018,9,15,10,30,908,908,126,126,898,898,0.8,26.9,0,0,122
2018-09-15 11:00:00,2018,9,15,11,0,948,948,135,135,899,899,0.7000000000000001,27.5,0,0,239
2018-09-15 11:30:00,2018,9,15,11,30,970,970,136,136,904,904,0.8,27.9,0,0,217
2018-09-15 12:00:00,2018,9,15,12,0,978,978,117,117,931,931,0.9,28.200000000000003,0,0,196
2018-09-15 12:30:00,2018,9,15,12,30,962,962,116,116,928,928,1.1,28.3,1,0,189
2018-09-15 13:00:00,2018,9,15,13,0,691,925,436,116,289,917,1.2000000000000002,28.4,3,3,182
2018-09-15 13:30:00,2018,9,15,13,30,870,870,114,114,905,905,1.3,28.4,0,0,184
2018-09-15 14:00:00,2018,9,15,14,0,798,798,112,112,883,883,1.3,28.5,1,0,187
2018-09-15 14:30:00,2018,9,15,14,30,503,711,334,107,240,858,1.4,28.200000000000003,3,0,190
2018-09-15 15:00:00,2018,9,15,15,0,423,608,284,102,225,818,1.5,28.0,3,0,194
2018-09-15 15:30:00,2018,9,15,15,30,496,496,94,94,771,771,1.4,27.6,0,0,196
2018-09-15 16:00:00,2018,9,15,16,0,376,376,85,85,698,698,1.3,27.1,0,0,199
2018-09-15 16:30:00,2018,9,15,16,30,253,253,72,72,600,600,1.0,26.1,0,0,209
2018-09-15 17:00:00,2018,9,15,17,0,74,134,66,53,43,439,0.7000000000000001,25.0,3,3,219
2018-09-15 17:30:00,2018,9,15,17,30,18,35,18,23,0,181,0.7000000000000001,24.3,3,3,231
2018-09-15 18:00:00,2018,9,15,18,0,0,0,0,0,0,0,0.8,23.6,3,0,243
2018-09-15 18:30:00,2018,9,15,18,30,0,0,0,0,0,0,0.9,23.1,0,0,243
2018-09-15 19:00:00,2018,9,15,19,0,0,0,0,0,0,0,1.1,22.6,3,0,243
2018-09-15 19:30:00,2018,9,15,19,30,0,0,0,0,0,0,1.1,21.9,3,0,240
2018-09-15 20:00:00,2018,9,15,20,0,0,0,0,0,0,0,1.2000000000000002,21.200000000000003,0,0,236
2018-09-15 20:30:00,2018,9,15,20,30,0,0,0,0,0,0,1.2000000000000002,20.6,0,0,233
2018-09-15 21:00:00,2018,9,15,21,0,0,0,0,0,0,0,1.2000000000000002,20.0,0,0,229
2018-09-15 21:30:00,2018,9,15,21,30,0,0,0,0,0,0,1.1,19.700000000000003,0,0,222
2018-09-15 22:00:00,2018,9,15,22,0,0,0,0,0,0,0,1.1,19.3,3,0,215
2018-09-15 22:30:00,2018,9,15,22,30,0,0,0,0,0,0,1.0,19.0,0,0,204
2018-09-15 23:00:00,2018,9,15,23,0,0,0,0,0,0,0,0.9,18.8,0,0,193
2018-09-15 23:30:00,2018,9,15,23,30,0,0,0,0,0,0,0.8,18.6,1,0,181
2018-09-16 00:00:00,2018,9,16,0,0,0,0,0,0,0,0,0.8,18.4,1,0,170
2018-09-16 00:30:00,2018,9,16,0,30,0,0,0,0,0,0,0.7000000000000001,18.2,0,0,100
2018-09-16 01:00:00,2018,9,16,1,0,0,0,0,0,0,0,0.6000000000000001,17.900000000000002,0,0,30
2018-09-16 01:30:00,2018,9,16,1,30,0,0,0,0,0,0,0.6000000000000001,17.5,0,0,193
2018-09-16 02:00:00,2018,9,16,2,0,0,0,0,0,0,0,0.7000000000000001,17.1,0,0,355
2018-09-16 02:30:00,2018,9,16,2,30,0,0,0,0,0,0,0.7000000000000001,17.1,0,0,355
2018-09-16 03:00:00,2018,9,16,3,0,0,0,0,0,0,0,0.8,16.3,0,0,350
2018-09-16 03:30:00,2018,9,16,3,30,0,0,0,0,0,0,0.8,16.0,0,0,352
2018-09-16 04:00:00,2018,9,16,4,0,0,0,0,0,0,0,0.9,15.6,0,0,354
2018-09-16 04:30:00,2018,9,16,4,30,0,0,0,0,0,0,0.9,15.3,0,0,178
2018-09-16 05:00:00,2018,9,16,5,0,0,0,0,0,0,0,1.0,15.0,0,0,1
2018-09-16 05:30:00,2018,9,16,5,30,0,0,0,0,0,0,1.2000000000000002,15.5,0,0,9
2018-09-16 06:00:00,2018,9,16,6,0,18,18,13,13,117,117,1.4,16.0,0,0,16
2018-09-16 06:30:00,2018,9,16,6,30,108,108,45,45,404,404,1.7000000000000002,17.7,0,0,13
2018-09-16 07:00:00,2018,9,16,7,0,227,227,64,64,594,594,1.9,19.3,0,0,11
2018-09-16 07:30:00,2018,9,16,7,30,351,351,79,79,701,701,1.4,21.1,0,0,160
2018-09-16 08:00:00,2018,9,16,8,0,476,476,87,87,784,784,0.8,23.0,0,0,309
2018-09-16 08:30:00,2018,9,16,8,30,591,591,95,95,834,834,1.1,24.200000000000003,0,0,265
2018-09-16 09:00:00,2018,9,16,9,0,694,694,106,106,860,860,1.4,25.5,0,0,220
2018-09-16 09:30:00,2018,9,16,9,30,786,786,111,111,888,888,1.6,26.3,0,0,209
2018-09-16 10:00:00,2018,9,16,10,0,861,861,113,113,908,908,1.9,27.200000000000003,0,0,198
2018-09-16 10:30:00,2018,9,16,10,30,921,921,116,116,921,921,1.9,27.8,0,0,195
2018-09-16 11:00:00,2018,9,16,11,0,963,963,117,117,932,932,2.0,28.4,0,0,192
2018-09-16 11:30:00,2018,9,16,11,30,984,984,118,118,936,936,2.0,28.9,0,0,190
2018-09-16 12:00:00,2018,9,16,12,0,987,987,118,118,937,937,2.0,29.4,0,0,189
2018-09-16 12:30:00,2018,9,16,12,30,970,970,117,117,934,934,2.1,29.700000000000003,0,0,190
2018-09-16 13:00:00,2018,9,16,13,0,930,930,116,116,921,921,2.1,30.1,0,0,191
